sequence;id;time;positionCmd;velocityCmd;effortCmd;position;velocity;effort;accelX;accelY;accelZ;gyroX;gyroY;gyroZ;motorCurrent;windingCurrent;ambientTemperature;windingTemperature;voltage;pcRxTime;pcTxTime;hwRxTime;hwTxTime;sequence;rxSequence;pwmCmd;innerEffortCmd;deflection;motorPosition;motorVelocity;deflectionVelocity;orientationW;orientationX;orientationY;orientationZ;motorTemperature;processorTemperature;actuatorTemperature;pressure;resetButtonState;mStopState;commandLockState;temperatureState;positionLimitState;velocityLimitState;effortLimitState;ledR;ledG;ledB;ledA;
0;0;1651583197403303;0.0;;;0.026030050590634346;-0.008115550503134727;-0.2640930116176605;-0.1554948389530182;-9.813232421875;0.1975460797548294;0.0012656114995479584;-0.001961671281605959;1.683651644270867E-4;0.001430511474609375;-0.04872838407754898;35.4098014831543;26.133344650268555;24.077072143554688;1651583197403303;1651583197401909;413994838;413995067;0;0;-0.015952380374073982;-0.26030051708221436;0.002031484618782997;;0.0;0.010982949286699295;;;;;26.067102432250977;;26.100200653076172;;;;;;;;;1.0;0.5019607843137255;0.0;;
1;0;1651583197405094;0.0;;;0.026048243045806885;0.006298119202256203;-0.2679375112056732;-0.14744862914085388;-9.822898864746094;0.19519157707691193;0.0012656114995479584;-0.001961671281605959;1.683651644270867E-4;0.001430511474609375;-0.023524047806859016;35.41279602050781;26.133333206176758;24.077072143554688;1651583197405094;1651583197404037;413996858;413997058;1;1;-0.008809523656964302;-0.26048243045806885;0.002061057835817337;;0.0;0.021106649190187454;;;;;26.067102432250977;;26.10019302368164;;;;;;;;;1.0;0.5019607843137255;0.0;;
2;0;1651583197408375;0.0;;;0.026076311245560646;0.011942628771066666;-0.2740364074707031;-0.14744412899017334;-9.823487281799316;0.18621261417865753;0.0012656114995479584;-0.001961671281605959;1.683651644270867E-4;-0.002231597900390625;0.008961542509496212;35.4098014831543;26.133333206176758;24.077072143554688;1651583197408375;1651583197406232;413998888;413999088;2;2;9.523809421807528E-4;-0.26076310873031616;0.002107972279191017;;0.0;0.008775796741247177;;;;;26.067102432250977;;26.10019302368164;;;;;;;;;1.0;0.5019607843137255;0.0;;
3;0;1651583197409158;0.0;;;0.026074379682540894;0.005543812178075314;-0.2728973627090454;-0.152906596660614;-9.826099395751953;0.17872019112110138;0.0023291553370654583;-0.001999695785343647;1.713898964226246E-4;-0.002231597900390625;-0.005604549776762724;35.4098014831543;26.133333206176758;24.092485427856445;1651583197409158;1651583197408433;414001045;414001275;3;3;-0.002619047649204731;-0.26074379682540894;0.0020992103964090347;;0.0;-0.007126941345632076;;;;;26.067102432250977;;26.10019302368164;;;;;;;;;1.0;0.5019607843137255;0.0;;
4;0;1651583197421978;0.0;;;0.026007946580648422;-0.01615225337445736;-0.2590816020965576;-0.1551763415336609;-9.82284927368164;0.1752740889787674;0.0012632503639906645;-0.001951782964169979;1.6902950301300734E-4;0.001430511474609375;-0.021283673122525215;35.4098014831543;26.133241653442383;24.077072143554688;1651583197421978;1651583197411896;414004489;414004946;4;4;-0.012619047425687313;-0.26072052121162415;0.0019929353147745132;;0.0;-0.03179396688938141;;;;;26.067102432250977;;26.10018539428711;;;;;;;;;1.0;0.5019607843137255;0.0;;
5;0;1651583197425876;0.0;;;0.02601800113916397;0.02217867225408554;-0.26045840978622437;-0.13713493943214417;-9.804768562316895;0.16619689762592316;-8.269425015896559E-4;-8.094588993117213E-4;2.4340683012269437E-5;0.001430511474609375;-0.0408870205283165;35.41579055786133;26.13346290588379;24.077072143554688;1651583197425876;1651583197424973;414017669;414017979;5;5;-0.015952380374073982;-0.2601799964904785;0.0020035263150930405;;0.0;0.006959771737456322;;;;;26.067102432250977;;26.100162506103516;;;;;;;;;1.0;0.5019607843137255;0.0;;
6;0;1651583197433610;0.0;;;0.02599567174911499;-0.007312089204788208;-0.2538149654865265;-0.1544935405254364;-9.818768501281738;0.19707180559635162;2.3549409525003284E-4;-8.334951708093286E-4;2.850509190466255E-5;0.001430511474609375;-0.03472597151994705;35.41579055786133;26.133420944213867;24.077072143554688;1651583197433610;1651583197432668;414025273;414025474;6;6;-0.01785714365541935;-0.2599567174911499;0.00195242278277874;;0.0;-0.027841217815876007;;;;;26.067102432250977;;26.100154876708984;;;;;;;;;1.0;0.5019607843137255;0.0;;
7;0;1651583197435712;0.0;;;0.02607412450015545;0.026649625971913338;-0.271768718957901;-0.15577900409698486;-9.821334838867188;0.19560350477695465;2.7358593069948256E-4;2.207795187132433E-4;-1.1156823165947571E-4;0.005092620849609375;-0.03024519979953766;35.41279602050781;26.133464813232422;24.077072143554688;1651583197435712;1651583197434842;414027434;414027837;7;7;-0.008333333767950535;-0.2607412338256836;0.0020905286073684692;;0.0;0.03345713019371033;;;;;26.067102432250977;;26.100147247314453;;;;;;;;;1.0;0.5019607843137255;0.0;;
8;0;1651583197436834;0.0;;;0.026054080575704575;0.01398416981101036;-0.26343533396720886;-0.1580735743045807;-9.818915367126465;0.1904561072587967;2.715775044634938E-4;8.068431634455919E-5;-0.0011665391502901912;0.001430511474609375;-0.019615914672613144;35.40380859375;26.133464813232422;24.092485427856445;1651583197436834;1651583197435974;414028552;414028958;8;8;-0.010952381417155266;-0.26037344336509705;0.002026425674557686;;0.0;0.0011661751195788383;;;;;26.067102432250977;;26.100147247314453;;;;;;;;;1.0;0.5019607843137255;0.0;;
9;0;1651583197438952;0.0;;;0.026037544012069702;-3.7014205008745193E-4;-0.2759328782558441;-0.16569861769676208;-9.813504219055176;0.20182819664478302;2.715775044634938E-4;8.068431634455919E-5;-0.0011665391502901912;0.001430511474609375;-0.003920672927051783;35.38883590698242;26.133464813232422;24.077072143554688;1651583197438952;1651583197438096;414030844;414031073;9;9;-4.761904710903764E-4;-0.260375440120697;0.002122560515999794;;0.0;0.02075602486729622;;;;;26.067102432250977;;26.100147247314453;;;;;;;;;1.0;0.5019607843137255;0.0;;
