sequence;id;time;positionCmd;velocityCmd;effortCmd;position;velocity;effort;accelX;accelY;accelZ;gyroX;gyroY;gyroZ;motorCurrent;windingCurrent;ambientTemperature;windingTemperature;voltage;pcRxTime;pcTxTime;hwRxTime;hwTxTime;sequence;rxSequence;pwmCmd;innerEffortCmd;deflection;motorPosition;motorVelocity;deflectionVelocity;orientationW;orientationX;orientationY;orientationZ;motorTemperature;processorTemperature;actuatorTemperature;pressure;resetButtonState;mStopState;commandLockState;temperatureState;positionLimitState;velocityLimitState;effortLimitState;ledR;ledG;ledB;ledA;
0;0;1654265738915688;;;;0.07062273472547531;-0.0021478021517395973;-0.02109423279762268;-0.7332242727279663;0.12928688526153564;10.412383079528809;-6.581991910934448E-4;9.724125266075134E-5;-0.0019333064556121826;0.0035619735717773438;0.0;39.689910888671875;30.52949333190918;24.12323570251465;1654265738915561;1654265738914796;5035658361;5035658446;22;0;0.0;0.0;3.0134618282318115E-4;39.793507003752566;0.0;-0.004867489915341139;0.996721625328064;0.06954251229763031;0.03432150185108185;0.023065367713570595;30.511699676513672;;30.527875900268555;;;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.027450980392156862;0.0;;
0;1;1654265738915688;;;;-1.7749714851379395;0.014758877456188202;0.186384916305542;-0.1307733654975891;-9.832507133483887;0.3184049725532532;0.0012605414958670735;4.4294976396486163E-4;2.735471643973142E-4;-0.005893707275390625;0.0;40.64537048339844;31.414371490478516;24.107900619506836;1654265738915688;1654265738914796;5035662397;5035662831;22;0;0.0;0.0;-0.001433730125427246;;0.0;-0.012557066977024078;;;;;31.385652542114258;;31.41145896911621;;;;;;;;;0.0;0.058823529411764705;0.0;;
0;2;1654265738915688;;;;-0.5139792561531067;0.010311553254723549;-0.01666843891143799;-1.787870168685913;-9.644442558288574;0.15682020783424377;7.265061140060425E-4;-2.3960880935192108E-4;7.589086890220642E-4;0.0;0.0;39.49821853637695;30.7984619140625;24.20114517211914;1654265738915437;1654265738914796;5035663228;5035663309;22;0;0.0;0.0;2.3812055587768555E-4;-385.36869872378423;0.0;0.0254287701100111;0.1763230562210083;-0.2949162721633911;-0.6360966563224792;0.690880298614502;30.780668258666992;;30.796844482421875;;;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.027450980392156862;0.0;;
1;0;1654265738926226;;;;0.07069531083106995;0.020735565572977066;-0.02629190683364868;-0.729034423828125;0.13347674906253815;10.432135581970215;-6.581991910934448E-4;0.0011614635586738586;-8.690804243087769E-4;0.007224082946777344;0.0;39.737831115722656;30.52949333190918;24.12323570251465;1654265738925793;1654265738924844;5035668439;5035668532;23;1;0.0;0.0;3.75598669052124E-4;39.793507003752566;0.0;0.029399069026112556;0.9967221021652222;0.06953473389148712;0.03432684391736984;0.023062191903591156;30.511699676513672;;30.527875900268555;;;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0196078431372549;0.0;;
1;1;1654265738926226;;;;-1.7749840021133423;0.0069438740611076355;0.18032550811767578;-0.13852468132972717;-9.830495834350586;0.3314364552497864;1.5727283607702702E-4;-5.690451944246888E-4;4.0346483001485467E-4;-0.005893707275390625;0.0;40.657352447509766;31.414356231689453;24.107900619506836;1654265738926226;1654265738924844;5035673101;5035673301;23;1;0.0;0.0;-0.0013871192932128906;;0.0;0.019860630854964256;;;;;31.385652542114258;;31.41144371032715;;;;;;;;;0.0;0.047058823529411764;0.0;;
1;2;1654265738926226;;;;-0.5140321254730225;-0.024213727563619614;-0.015650391578674316;-1.8010382652282715;-9.647436141967773;0.1562216579914093;7.265061140060425E-4;-2.3960880935192108E-4;-3.0531734228134155E-4;0.0;0.0;39.30652618408203;30.7984619140625;24.20114517211914;1654265738925588;1654265738924844;5035673335;5035673428;23;1;0.0;0.0;2.2357702255249023E-4;-385.36869872378423;0.0;-0.012842830270528793;0.17631757259368896;-0.29492467641830444;-0.6361008882522583;0.6908743381500244;30.780668258666992;;30.796844482421875;;;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.01568627450980392;0.0;;
2;0;1654265738936396;;;;0.07067404687404633;0.02150927484035492;-0.028398409485816956;-0.7140706777572632;0.12629413604736328;10.407594680786133;4.0602684020996094E-4;9.724125266075134E-5;-8.690804243087769E-4;0.007224082946777344;0.0;39.88159942626953;30.52949333190918;24.12323570251465;1654265738936396;1654265738934985;5035678640;5035678937;24;2;0.0;0.0;4.0569156408309937E-4;39.793507003752566;0.0;0.009131143800914288;0.9967222809791565;0.06953249126672745;0.034327685832977295;0.02305700071156025;30.511699676513672;;30.527875900268555;;;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.00784313725490196;0.0;;
2;1;1654265738936396;;;;-1.7750511169433594;-0.0067675234749913216;0.19366860389709473;-0.1383330523967743;-9.826141357421875;0.3187817931175232;-8.718051831237972E-4;3.873805981129408E-4;-8.016555802896619E-4;-0.005893707275390625;0.0;40.63638687133789;31.41434097290039;24.107900619506836;1654265738935947;1654265738934985;5035682846;5035683046;24;2;0.0;0.0;-0.0014897584915161133;;0.0;0.02129019796848297;;;;;31.385652542114258;;31.411428451538086;;;;;;;;;0.0;0.03529411764705882;0.0;;
2;2;1654265738936396;;;;-0.513972282409668;0.023488670587539673;-0.026218891143798828;-1.8082208633422852;-9.636661529541016;0.14844051003456116;-3.377199172973633E-4;0.0018888413906097412;-3.0531734228134155E-4;0.0;0.0;39.546142578125;30.7984619140625;24.20114517211914;1654265738936046;1654265738934985;5035683442;5035683531;24;2;0.0;0.0;3.745555877685547E-4;-385.36869872378423;0.0;0.05936945974826813;0.17630839347839355;-0.2949490249156952;-0.6361193656921387;0.6908491849899292;30.780668258666992;;30.796844482421875;;;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.00784313725490196;0.0;;
3;0;1654265738946475;;;;0.07065213471651077;-0.004498251713812351;-0.029312148690223694;-0.7110779285430908;0.11611878126859665;10.428544044494629;-6.581991910934448E-4;9.724125266075134E-5;1.9514374434947968E-4;0.007224082946777344;0.0;39.88159942626953;30.52949333190918;24.12323570251465;1654265738946456;1654265738944815;5035688430;5035688515;25;3;0.0;0.0;4.187449812889099E-4;39.793507003752566;0.0;0.0016331826336681843;0.9967222809791565;0.06953223794698715;0.03432798013091087;0.023058976978063583;30.511699676513672;;30.527875900268555;;;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
