sequence;id;time;positionCmd;velocityCmd;effortCmd;position;velocity;effort;accelX;accelY;accelZ;gyroX;gyroY;gyroZ;motorCurrent;windingCurrent;ambientTemperature;windingTemperature;voltage;pcRxTime;pcTxTime;hwRxTime;hwTxTime;sequence;rxSequence;pwmCmd;innerEffortCmd;deflection;motorPosition;motorVelocity;deflectionVelocity;orientationW;orientationX;orientationY;orientationZ;motorTemperature;processorTemperature;actuatorTemperature;pressure;resetButtonState;mStopState;commandLockState;temperatureState;positionLimitState;velocityLimitState;effortLimitState;ledR;ledG;ledB;ledA;
0;0;1651583658894802;-1.5700000524520874;;;-1.576953411102295;0.0078042782843112946;0.054503679275512695;-0.17838966846466064;-9.813074111938477;0.24708087742328644;-0.0016048959223553538;0.0011539170518517494;0.0012303482508286834;0.005092620849609375;0.042639534920454025;34.96950912475586;26.027225494384766;24.107900619506836;1651583658894802;1651583658891017;256362247;256362473;0;0;0.018333332613110542;0.0695335865020752;-4.1925907135009766E-4;;0.0;0.01097281463444233;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6392156862745098;0.0;;
1;0;1651583658895331;-1.5700000524520874;;;-1.576958179473877;-3.495486453175545E-4;0.06110548973083496;-0.18021684885025024;-9.813486099243164;0.25257349014282227;-0.002668440341949463;0.001191941904835403;0.001227323547936976;0.005092620849609375;0.0432005412876606;34.96950912475586;26.027225494384766;24.107900619506836;1651583658895331;1651583658893117;256362997;256363198;1;1;0.015476190485060215;0.06958127021789551;-4.7004222869873047E-4;;0.0;-0.015965726226568222;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6392156862745098;0.0;;
2;0;1651583658896106;-1.5700000524520874;;;-1.577061653137207;-0.04176507517695427;0.07867932319641113;-0.18021684885025024;-9.813486099243164;0.25257349014282227;-0.0026624330785125494;0.0011981381103396416;0.0012244937242940068;0.001430511474609375;0.03646799176931381;34.966514587402344;26.027225494384766;24.107900619506836;1651583658896106;1651583658895187;256363667;256363994;2;2;0.0057142856530845165;0.07061600685119629;-6.052255630493164E-4;;0.0;-0.06650550663471222;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6392156862745098;0.0;;
3;0;1651583658898132;-1.5700000524520874;;;-1.577109456062317;-0.04227278381586075;0.09780287742614746;-0.18733391165733337;-9.811687469482422;0.2505366802215576;-0.0026624330785125494;0.0011981381103396416;0.0012244937242940068;0.001430511474609375;-0.009537782520055771;34.96052551269531;26.027225494384766;24.107900619506836;1651583658898132;1651583658897321;256365845;256366046;3;3;-0.013333333656191826;0.07109403610229492;-7.523298263549805E-4;;0.0;-0.08209019899368286;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6431372549019608;0.0;;
4;0;1651583658900207;-1.5700000524520874;;;-1.577059030532837;-2.0433217287063599E-4;0.07288336753845215;-0.20042714476585388;-9.809281349182129;0.2514496445655823;-0.0016008971724659204;0.0010200185934081674;1.725512556731701E-4;0.001430511474609375;-0.021319741383194923;34.966514587402344;26.02731704711914;24.107900619506836;1651583658900207;1651583658899457;256367862;256368088;4;4;-0.0035714285913854837;0.07058978080749512;-5.606412887573242E-4;;0.0;0.031824417412281036;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6431372549019608;0.0;;
5;0;1651583658902267;-1.5700000524520874;;;-1.57704496383667;0.0077927568927407265;0.07725358009338379;-0.17563274502754211;-9.803079605102539;0.2457483559846878;-0.0016029055695980787;8.79924395121634E-4;-8.824123069643974E-4;-0.002231597900390625;-0.002805229276418686;34.975502014160156;26.02731704711914;24.107900619506836;1651583658902267;1651583658901542;256369945;256370145;5;5;-0.0019047618843615055;0.0704491138458252;-5.942583084106445E-4;;0.0;0.008664526976644993;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6470588235294118;0.0;;
6;0;1651583658904459;-1.5700000524520874;;;-1.5770163536071777;0.012378393672406673;0.06256222724914551;-0.18297317624092102;-9.807841300964355;0.23975278437137604;-0.0016770808724686503;-0.0010885308729484677;4.5269791735336185E-4;-0.002231597900390625;0.01627032831311226;34.96950912475586;26.02729606628418;24.107900619506836;1651583658904459;1651583658903621;256372072;256372345;6;6;0.009285714477300644;0.07016301155090332;-4.812479019165039E-4;;0.0;0.030973855406045914;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6509803921568628;0.0;;
7;0;1651583658906514;-1.5700000524520874;;;-1.5769535303115845;0.02370116300880909;0.06556868553161621;-0.18497741222381592;-9.813390731811523;0.2429087907075882;-0.0016721977153792977;-0.0010823585325852036;4.498922498896718E-4;0.001430511474609375;0.03366275504231453;34.96950912475586;26.02729606628418;24.107900619506836;1651583658906514;1651583658905761;256374190;256374391;7;7;0.010952381417155266;0.0695347785949707;-5.043745040893555E-4;;0.0;-0.0061197783797979355;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6509803921568628;0.0;;
8;0;1651583658910417;-1.5700000524520874;;;-1.5769909620285034;-0.0024019069969654083;0.0932157039642334;-0.18179258704185486;-9.808082580566406;0.2428015023469925;-0.0016381227178499103;-3.082732728216797E-4;-0.0018001155694946647;-0.002231597900390625;-0.011781965382397175;34.966514587402344;26.027252197265625;24.107900619506836;1651583658910417;1651583658909721;256378095;256378296;8;8;-0.012142857536673546;0.06990909576416016;-7.170438766479492E-4;;0.0;-0.0497855469584465;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6549019607843137;0.0;;
9;0;1651583658912145;-1.5700000524520874;;;-1.5770480632781982;-0.018166515976190567;0.08456826210021973;-0.18620985746383667;-9.81496524810791;0.23527075350284576;-0.0016762145096436143;-0.0013625479768961668;-0.0016600423259660602;0.001430511474609375;-0.030296484008431435;34.966514587402344;26.027252197265625;24.107900619506836;1651583658912145;1651583658911293;256379845;256380045;9;9;-0.011428571306169033;0.0704801082611084;-6.505250930786133E-4;;0.0;0.002707460895180702;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6588235294117647;0.0;;
10;0;1651583658914436;-1.5700000524520874;;;-1.5769926309585571;0.012255421839654446;0.07120966911315918;-0.18590369820594788;-9.822735786437988;0.24052877724170685;-6.126706139184535E-4;-0.0014005727134644985;-0.001657017506659031;0.001430511474609375;-0.025230925530195236;34.96052551269531;26.02729034423828;24.092485427856445;1651583658914436;1651583658913436;256382002;256382279;10;10;-0.004047619178891182;0.06992578506469727;-5.477666854858398E-4;;0.0;0.045108452439308167;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6588235294117647;0.0;;
11;0;1651583658922414;-1.5700000524520874;;;-1.5769429206848145;-3.045089542865753E-4;0.07089972496032715;-0.18579038977622986;-9.803735733032227;0.2289484292268753;4.967530257999897E-4;-9.798449173104018E-5;3.130905388388783E-4;0.001430511474609375;0.0342237763106823;34.954532623291016;26.027496337890625;24.107900619506836;1651583658922414;1651583658921286;256390063;256390263;11;11;0.008571428246796131;0.06942868232727051;-5.453824996948242E-4;;0.0;-0.051774609833955765;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6666666666666666;0.0;;
12;0;1651583658932212;-1.5700000524520874;;;-1.5769891738891602;-0.029494404792785645;0.07119417190551758;-0.15849342942237854;-9.810964584350586;0.22744102776050568;0.0015989345265552402;7.809934322722256E-4;-8.823114330880344E-4;0.001430511474609375;0.038151081651449203;34.954532623291016;26.02756118774414;24.107900619506836;1651583658932212;1651583658926747;256399881;256400082;12;12;0.009285714477300644;0.06989121437072754;-5.476474761962891E-4;;0.0;-0.04929749667644501;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6784313725490196;0.0;;
13;0;1651583658932894;-1.5700000524520874;;;-1.5769891738891602;-0.029494404792785645;0.07119417190551758;-0.15849342942237854;-9.810964584350586;0.22744102776050568;0.0015989345265552402;7.809934322722256E-4;-8.823114330880344E-4;0.001430511474609375;0.038151081651449203;34.954532623291016;26.02756118774414;24.107900619506836;1651583658932894;1651583658927833;256400400;256400834;13;13;0.009285714477300644;0.06989121437072754;-5.476474761962891E-4;;0.0;-0.04929749667644501;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6784313725490196;0.0;;
14;0;1651583658933407;-1.5700000524520874;;;-1.576921820640564;0.008302541449666023;0.06208181381225586;-0.16151589155197144;-9.812159538269043;0.22217126190662384;0.0015989345265552402;7.809934322722256E-4;-8.823114330880344E-4;0.001430511474609375;0.02188076823949814;34.954532623291016;26.02756118774414;24.107900619506836;1651583658933407;1651583658929903;256401100;256401331;14;14;0.010238095186650753;0.06921768188476562;-4.775524139404297E-4;;0.0;-0.011211661621928215;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6784313725490196;0.0;;
15;0;1651583658935490;-1.5700000524520874;;;-1.5769540071487427;-5.561006255447865E-4;0.08794665336608887;-0.16213998198509216;-9.813047409057617;0.21987493336200714;5.373983876779675E-4;9.591124835424125E-4;1.6962741210591048E-4;0.001430511474609375;5.610452499240637E-4;34.96052551269531;26.027589797973633;24.107900619506836;1651583658935490;1651583658931974;256403182;256403383;15;15;-0.0069047617726027966;0.06953954696655273;-6.765127182006836E-4;;0.0;-0.061262715607881546;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6784313725490196;0.0;;
16;0;1651583658936791;-1.5700000524520874;;;-1.5769877433776855;-0.013252757489681244;0.08700132369995117;-0.16145950555801392;-9.810932159423828;0.21778149902820587;5.778660415671766E-4;0.002011963864788413;2.6758440071716905E-5;-0.002231597900390625;-0.016270311549305916;34.96352005004883;26.027589797973633;24.107900619506836;1651583658936791;1651583658934137;256404263;256404463;16;16;-0.009999999776482582;0.06987690925598145;-6.692409515380859E-4;;0.0;-0.037313226610422134;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6823529411764706;0.0;;
17;0;1651583658937304;-1.5700000524520874;;;-1.5769606828689575;-1.1310912668704987E-4;0.07855534553527832;-0.15720465779304504;-9.809066772460938;0.21933718025684357;5.778660415671766E-4;0.002011963864788413;2.6758440071716905E-5;0.001430511474609375;-0.023563900962471962;34.95752716064453;26.027589797973633;24.107900619506836;1651583658937304;1651583658935218;256404957;256405157;17;17;-0.007380952592939138;0.06960630416870117;-6.042718887329102E-4;;0.0;0.0044396426528692245;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6823529411764706;0.0;;
18;0;1651583658938123;-1.5700000524520874;;;-1.576990008354187;-0.00978745799511671;0.08456826210021973;-0.1541191041469574;-9.806172370910645;0.22377730906009674;5.397742497734725E-4;9.576893644407392E-4;1.6683175635989755E-4;0.001430511474609375;-0.01739240251481533;34.95752716064453;26.027589797973633;24.107900619506836;1651583658938123;1651583658937342;256405849;256406048;18;18;-0.008809523656964302;0.0698995590209961;-6.505250930786133E-4;;0.0;-0.00705913919955492;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6823529411764706;0.0;;
19;0;1651583658940170;-1.5700000524520874;;;-1.5768831968307495;0.029483629390597343;0.06829619407653809;-0.15937969088554382;-9.801911354064941;0.231674924492836;0.0016033187275752425;9.196645696647465E-4;1.6985650290735066E-4;-0.002231597900390625;-0.0056104520335793495;34.966514587402344;26.02759552001953;24.107900619506836;1651583658940170;1651583658939477;256407886;256408087;19;19;9.523809421807528E-4;0.0688314437866211;-5.25355339050293E-4;;0.0;0.03605658560991287;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6862745098039216;0.0;;
20;0;1651583658942280;-1.5700000524520874;;;-1.5769453048706055;-0.0041454387828707695;0.07260441780090332;-0.15197783708572388;-9.812074661254883;0.23904843628406525;5.397742497734725E-4;9.576893644407392E-4;1.6683175635989755E-4;-0.002231597900390625;0.013465085066854954;34.972503662109375;26.02759552001953;24.107900619506836;1651583658942280;1651583658941558;256409960;256410160;20;20;0.0030952380038797855;0.06945252418518066;-5.584955215454102E-4;;0.0;-0.0019078506156802177;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6862745098039216;0.0;;
21;0;1651583658944390;-1.5700000524520874;;;-1.57692289352417;0.007391723804175854;0.07822990417480469;-0.14785721898078918;-9.81416130065918;0.23811008036136627;5.016824579797685E-4;-9.658538328949362E-5;3.069050726480782E-4;-0.002231597900390625;-0.01458717416971922;34.972503662109375;26.02756690979004;24.107900619506836;1651583658944390;1651583658943630;256412039;256412288;21;21;-0.005476190708577633;0.0692284107208252;-6.017684936523438E-4;;0.0;-0.012968466617166996;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6901960784313725;0.0;;
22;0;1651583658948358;-1.5700000524520874;;;-1.5769575834274292;-0.004447548650205135;0.07874131202697754;-0.15798655152320862;-9.811943054199219;0.24749566614627838;-5.595475668087602E-4;-6.1023729358566925E-5;3.012529923580587E-4;-0.002231597900390625;-0.006171497981995344;34.96950912475586;26.02756690979004;24.107900619506836;1651583658948358;1651583658947478;256415875;256416076;22;22;-0.003809523768723011;0.06957530975341797;-6.057024002075195E-4;;0.0;-0.00292083527892828;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6941176470588235;0.0;;
23;0;1651583658950378;-1.5700000524520874;;;-1.5769721269607544;-0.0068107000552117825;0.08864402770996094;-0.16279897093772888;-9.812760353088379;0.2445942908525467;-0.001623091520741582;-2.299896368640475E-5;2.982282603625208E-4;0.001430511474609375;-0.021880770102143288;34.975502014160156;26.027517318725586;24.107900619506836;1651583658950378;1651583658949576;256418040;256418241;23;23;-0.011904762126505375;0.06972074508666992;-6.818771362304688E-4;;0.0;-0.02526065893471241;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6941176470588235;0.0;;
24;0;1651583658953407;-1.5700000524520874;;;-1.5769115686416626;0.020026108250021935;0.0635075569152832;-0.16235637664794922;-9.816422462463379;0.2535330057144165;-5.595475668087602E-4;-6.1023729358566925E-5;3.012529923580587E-4;0.001430511474609375;-0.010098815895617008;34.96352005004883;26.027517318725586;24.107900619506836;1651583658953407;1651583658952662;256421075;256421275;24;24;0.002619047649204731;0.06911516189575195;-4.885196685791016E-4;;0.0;0.05737975984811783;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6980392156862745;0.0;;
25;0;1651583658954593;-1.5700000524520874;;;-1.5769317150115967;0.006594996899366379;0.0683736801147461;-0.1611194610595703;-9.815436363220215;0.2521921992301941;-5.595475668087602E-4;-6.1023729358566925E-5;3.012529923580587E-4;-0.002231597900390625;0.006171499378979206;34.95752716064453;26.027462005615234;24.107900619506836;1651583658954593;1651583658953756;256422186;256422442;25;25;0.0035714285913854837;0.06931662559509277;-5.259513854980469E-4;;0.0;0.026242922991514206;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.6980392156862745;0.0;;
26;0;1651583658956648;-1.5700000524520874;;;-1.5768803358078003;0.017196547240018845;0.06060957908630371;-0.16779965162277222;-9.817692756652832;0.25612741708755493;5.052252090536058E-4;-1.0130861483048648E-4;3.0273033189587295E-4;-0.002231597900390625;0.011220910586416721;34.9515380859375;26.027462005615234;24.107900619506836;1651583658956648;1651583658955856;256424256;256424456;26;26;0.008333333767950535;0.0688028335571289;-4.6622753143310547E-4;;0.0;0.026590652763843536;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.7019607843137254;0.0;;
27;0;1651583658958940;-1.5700000524520874;;;-1.5768884420394897;0.0023914165794849396;0.07297635078430176;-0.16961780190467834;-9.818379402160645;0.2550143003463745;5.052252090536058E-4;-1.0130861483048648E-4;3.0273033189587295E-4;0.001430511474609375;0.01346509251743555;34.9515380859375;26.027462005615234;24.107900619506836;1651583658958940;1651583658957957;256426387;256426799;27;27;0.002619047649204731;0.06888389587402344;-5.613565444946289E-4;;0.0;-0.020774327218532562;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.7019607843137254;0.0;;
28;0;1651583658960944;-1.5700000524520874;;;-1.5769585371017456;-0.024685615673661232;0.09275078773498535;-0.163557231426239;-9.816694259643555;0.2511563301086426;5.052252090536058E-4;-1.0130861483048648E-4;3.0273033189587295E-4;0.001430511474609375;-0.017392413690686226;34.95752716064453;26.027406692504883;24.107900619506836;1651583658960944;1651583658960029;256428392;256428795;28;28;-0.013095238246023655;0.06958484649658203;-7.134675979614258E-4;;0.0;-0.05664381384849548;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.7058823529411765;0.0;;
29;0;1651583658961987;-1.5700000524520874;;;-1.5769765377044678;-0.024774398654699326;0.08577704429626465;-0.16347604990005493;-9.814637184143066;0.24846769869327545;5.052252090536058E-4;-1.0130861483048648E-4;3.0273033189587295E-4;0.001430511474609375;-0.03085751086473465;34.96052551269531;26.027406692504883;24.107900619506836;1651583658961987;1651583658961137;256429482;256429887;29;29;-0.004761904943734407;0.06914019584655762;-6.598234176635742E-4;;0.0;-0.015958420932292938;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.7058823529411765;0.0;;
30;0;1651583658964260;-1.5700000524520874;;;-1.5769139528274536;0.009322131052613258;0.07189154624938965;-0.1749190390110016;-9.816051483154297;0.2529040575027466;5.032168119214475E-4;-2.414028422208503E-4;-7.52233259845525E-4;0.001430511474609375;-0.01122091244906187;34.972503662109375;26.027406692504883;24.107900619506836;1651583658964260;1651583658963210;256431686;256432095;30;30;0.0071428571827709675;0.06866812705993652;-5.530118942260742E-4;;0.0;0.03221344202756882;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.7098039215686275;0.0;;
31;0;1651583658966248;-1.5700000524520874;;;-1.5768722295761108;0.005441058427095413;0.06525874137878418;-0.1805342435836792;-9.805599212646484;0.2527342438697815;-5.580830038525164E-4;-2.0656807464547455E-4;-7.555939955636859E-4;-0.002231597900390625;0.039273206144571304;34.96950912475586;26.027347564697266;24.107900619506836;1651583658966248;1651583658965285;256433888;256434089;31;31;0.011904762126505375;0.06872177124023438;-5.019903182983398E-4;;0.0;-0.0033937357366085052;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.7098039215686275;0.0;;
32;0;1651583658968139;-1.5700000524520874;;;-1.5769063234329224;-0.012028802186250687;0.07587432861328125;-0.1725279986858368;-9.798845291137695;0.2602754831314087;-5.580830038525164E-4;-2.0656807464547455E-4;-7.555939955636859E-4;0.001430511474609375;0.020758694037795067;34.97849655151367;26.027347564697266;24.107900619506836;1651583658968139;1651583658967381;256435861;256436061;32;32;0.0030952380038797855;0.06906270980834961;-5.83648681640625E-4;;0.0;-0.04382944479584694;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.7137254901960784;0.0;;
33;0;1651583658970164;-1.5700000524520874;;;-1.5769776105880737;-0.024502139538526535;0.08686184883117676;-0.17590108513832092;-9.809174537658691;0.26346492767333984;-5.560746067203581E-4;-6.647384725511074E-5;2.993695670738816E-4;-0.002231597900390625;-0.011220918036997318;34.975502014160156;26.027294158935547;24.107900619506836;1651583658970164;1651583658969485;256437874;256438075;33;33;-0.008809523656964302;0.06977558135986328;-6.681680679321289E-4;;0.0;-0.04597930237650871;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.7137254901960784;0.0;;
34;0;1651583658972328;-1.5700000524520874;;;-1.57699453830719;-0.008711200207471848;0.09828329086303711;-0.18917912244796753;-9.811553001403809;0.2692403793334961;-0.0015815268270671368;0.0010258257389068604;1.5627150423824787E-4;0.001430511474609375;-0.026930201798677444;34.972503662109375;26.027294158935547;24.107900619506836;1651583658972328;1651583658971596;256439975;256440201;34;34;-0.017619047313928604;0.06994485855102539;-7.560253143310547E-4;;0.0;-0.04590701311826706;;;;;25.99968719482422;;26.00653839111328;;;;;;;;;0.0;0.7176470588235294;0.0;;
