sequence;id;time;positionCmd;velocityCmd;effortCmd;position;velocity;effort;accelX;accelY;accelZ;gyroX;gyroY;gyroZ;motorCurrent;windingCurrent;ambientTemperature;windingTemperature;voltage;pcRxTime;pcTxTime;hwRxTime;hwTxTime;sequence;rxSequence;pwmCmd;innerEffortCmd;deflection;motorPosition;motorVelocity;deflectionVelocity;orientationW;orientationX;orientationY;orientationZ;motorTemperature;processorTemperature;actuatorTemperature;pressure;resetButtonState;mStopState;commandLockState;temperatureState;positionLimitState;velocityLimitState;effortLimitState;ledR;ledG;ledB;ledA;
0;0;1654267323889115;;;;0.6375049352645874;-0.007072949782013893;-0.06577253341674805;-0.739209771156311;0.1388636976480484;10.433332443237305;-3.0387938022613525E-4;0.0013548433780670166;6.823558360338211E-4;0.007224082946777344;0.0;40.217063903808594;31.02372932434082;24.12323570251465;1654267323889075;1654267323888218;6620630417;6620630505;13;0;0.0;0.0;9.396076202392578E-4;474.38049077948153;0.0;-0.024772997945547104;0.9967641234397888;0.07044555991888046;0.02376880683004856;0.030560258775949478;30.847929000854492;;31.005565643310547;;;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.9372549019607843;0.0;;
0;1;1654267323889115;;;;-0.20522041618824005;-0.017492074519395828;-0.5595576763153076;-0.12856215238571167;-9.835332870483398;0.34775876998901367;4.0076082223095E-4;-3.9744999958202243E-4;3.2700106385163963E-4;-0.005893707275390625;0.0;41.376197814941406;32.06842803955078;24.107900619506836;1654267323889115;1654267323888218;6620635500;6620635963;13;0;0.0;0.0;0.004304289817810059;;0.0;-0.022032620385289192;;;;;31.788864135742188;;32.02880859375;;;;;;;;;0.0;0.9137254901960784;0.0;;
0;2;1654267323889115;;;;-1.1443085670471191;-0.0039361086674034595;-0.10242223739624023;9.622895240783691;-1.8076223134994507;0.7894880175590515;0.0010409504175186157;0.0010892059653997421;-0.0014163125306367874;0.0;0.0;39.88159942626953;31.10758399963379;24.20114517211914;1654267323888944;1654267323888218;6620636957;6620637046;13;0;0.0;0.0;0.001463174819946289;-867.0795723907829;0.0;-0.009637363255023956;0.4718012511730194;0.43007802963256836;-0.5240710973739624;0.5637250542640686;31.049591064453125;;31.099496841430664;;;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.9450980392156862;0.0;;
1;0;1654267323899169;-1.988590955734253;;;0.6375513672828674;0.008600965142250061;-0.10580599308013916;-0.74040687084198;0.1735796183347702;10.326191902160645;7.603466510772705E-4;-0.010351631790399551;-0.0035745445638895035;1.9041967391967773;-2.1513636112213135;40.217063903808594;31.587844848632812;23.16816520690918;1654267323899126;1654267323898258;6620640417;6620640501;14;1;-1.0;-10.0;0.0015115141868591309;472.2860956188065;-117.60979461669922;0.21091529726982117;0.9967637658119202;0.07044874876737595;0.023770375177264214;0.0305599644780159;30.847929000854492;;31.005481719970703;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7058823529411765;0.0;;
1;1;1654267323899169;-1.3985320329666138;;;-0.20525726675987244;-0.027002673596143723;-0.5849982500076294;-0.1108194962143898;-9.75854778289795;0.33933985233306885;-6.6382996737957E-4;-2.182766911573708E-4;0.0013782044406980276;1.9277000427246094;-2.2264761924743652;41.379188537597656;32.823829650878906;23.38343048095703;1654267323899169;1654267323898258;6620645563;6620645983;14;1;-1.0;-10.0;0.00449998676776886;;-127.39630126953125;0.07087394595146179;;;;;31.788864135742188;;32.02867126464844;;;;;;;;;0.0;0.5411764705882353;0.0;;
1;2;1654267323899169;-1.617372989654541;;;-1.1443095207214355;0.008220737800002098;-0.16924619674682617;9.981427192687988;-2.056619167327881;0.8643068075180054;-0.0021517276763916016;-0.0010392442345619202;-3.520883619785309E-4;1.9482421875;-2.2402424812316895;39.977447509765625;31.681640625;23.41298484802246;1654267323898907;1654267323898258;6620646998;6620647055;14;1;-1.0;-10.0;0.0024178028106689453;-868.1267700346934;0.0;0.313015341758728;0.4718151092529297;0.4300995171070099;-0.5240674614906311;0.5637004375457764;31.049591064453125;;31.099470138549805;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7333333333333333;0.0;;
2;0;1654267323909118;-1.988590955734253;;;0.6360533237457275;-0.28058603405952454;-1.236410140991211;-0.3363853394985199;0.07900865375995636;10.036493301391602;0.023109063506126404;0.05669455975294113;-3.8187019526958466E-4;1.1498022079467773;-1.20181405544281;40.217063903808594;32.3681755065918;23.553274154663086;1654267323909092;1654267323908224;6620650409;6620650466;15;2;-1.0;-10.0;0.017663002014160156;457.62532978019925;-1865.7349853515625;2.025838851928711;0.9967817068099976;0.07018600404262543;0.023819614201784134;0.03054218180477619;30.91513442993164;;31.00554847717285;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7647058823529411;0.0;;
2;1;1654267323909118;-1.3985320329666138;;;-0.20897096395492554;-0.692018985748291;-1.088328242301941;0.08121838420629501;-9.409420013427734;0.8046420812606812;-0.03790256008505821;0.0961422249674797;0.07775968313217163;1.1256980895996094;-1.2052795886993408;41.35822296142578;33.72884750366211;23.676300048828125;1654267323909118;1654267323908224;6620655549;6620655979;15;2;-1.0;-10.0;0.008371755480766296;;-1871.5841064453125;0.38068056106567383;;;;;31.92324447631836;;32.028709411621094;;;;;;;;;0.0;0.6039215686274509;0.0;;
2;2;1654267323909118;-1.617372989654541;;;-1.1543025970458984;-1.971130132675171;-0.769585371017456;19.612701416015625;-1.7513585090637207;4.768651008605957;-0.07664750516414642;0.05110779404640198;0.22207099199295044;1.160888671875;-1.2365732192993164;39.88159942626953;32.49786376953125;23.72206687927246;1654267323908882;1654267323908224;6620656963;6620657047;15;2;-1.0;-10.0;0.0109940767288208;-882.787535571309;-1831.5869140625;0.5318348407745361;0.4716944694519043;0.4297957420349121;-0.5242735743522644;0.5638414621353149;31.116788864135742;;31.0996150970459;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.792156862745098;0.0;;
3;0;1654267323919130;-1.988590955734253;;;0.629289984703064;-0.9575406312942505;-2.8042073249816895;-0.6673837304115295;-0.8487445116043091;11.458649635314941;-0.0024323314428329468;0.025832023471593857;0.00919615849852562;0.8568334579467773;-0.7760823369026184;40.217063903808594;32.666107177734375;23.815147399902344;1654267323919043;1654267323918214;6620660357;6620660463;16;3;-0.8906752467155457;-10.0;0.04006010293960571;434.586983775729;-2347.727294921875;2.189021110534668;0.9967727065086365;0.07020626962184906;0.024090703576803207;0.0305742546916008;30.91513442993164;;31.00568962097168;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8235294117647058;0.0;;
3;1;1654267323919130;-1.3985320329666138;;;-0.22116832435131073;-1.4325377941131592;-1.345884084701538;-2.0157065391540527;-10.981035232543945;-1.6671980619430542;-0.03229600563645363;0.45543643832206726;0.0021241605281829834;0.2760887145996094;-0.29252567887306213;41.355228424072266;33.99610137939453;23.953758239746094;1654267323919130;1654267323918214;6620665501;6620665965;16;3;-0.6891747117042542;-10.0;0.010352954268455505;;-2640.0537109375;0.06653797626495361;;;;;31.92324447631836;;32.02885818481445;;;;;;;;;0.0;0.6627450980392157;0.0;;
3;2;1654267323919130;-1.617372989654541;;;-1.1951767206192017;-4.813470840454102;-0.10359883308410645;19.612701416015625;-0.322618693113327;16.689380645751953;-0.5183008909225464;0.1075117290019989;0.9255238771438599;0.40283203125;-0.37049251794815063;39.689910888671875;32.755733489990234;24.04660415649414;1654267323918943;1654267323918214;6620666954;6620667039;16;3;-0.74490886926651;-10.0;0.0014799833297729492;-906.8730792196899;-2652.594970703125;-1.3774347305297852;0.4708199203014374;0.4272902309894562;-0.5261502861976624;0.5647279024124146;31.18403434753418;;31.099855422973633;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8549019607843137;0.0;;
4;0;1654267323929259;-1.988590955734253;;;0.6101502776145935;-2.4768497943878174;-3.464853286743164;-0.35494041442871094;0.08379705995321274;10.291476249694824;0.003953009843826294;0.03860272467136383;0.011324608698487282;0.7249975204467773;-0.9019806981086731;40.36083221435547;32.83647537231445;23.953786849975586;1654267323929138;1654267323928231;6620670433;6620670535;17;4;-0.9260450005531311;-10.0;0.049497902393341064;413.6430326299421;-2091.210693359375;0.20235109329223633;0.9967682361602783;0.07021622359752655;0.024182558059692383;0.030627543106675148;30.91513442993164;;31.005859375;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8823529411764706;0.0;;
4;1;1654267323929259;-1.3985320329666138;;;-0.23814260959625244;-1.5331213474273682;-1.2825953960418701;-2.457127332687378;-9.510648727416992;-2.1345369815826416;-0.022201821208000183;1.538386344909668;-0.04293493926525116;0.14425277709960938;-0.22773802280426025;41.36122131347656;34.025184631347656;24.03082847595215;1654267323929259;1654267323928231;6620675794;6620675995;17;4;-0.7052518725395203;-10.0;0.009866118431091309;;-2432.933349609375;-0.11357355117797852;;;;;31.856081008911133;;32.029029846191406;;;;;;;;;0.0;0.7294117647058823;0.0;;
4;2;1654267323929259;-1.617372989654541;;;-1.2375210523605347;-3.419074058532715;0.28985142707824707;10.344148635864258;10.284892082214355;19.612701416015625;-1.5591130256652832;0.3650542199611664;1.262883186340332;-0.087890625;0.14943954348564148;39.977447509765625;32.791717529296875;24.154781341552734;1654267323929098;1654267323928231;6620677017;6620677111;17;4;-0.5605573654174805;-10.0;-0.004140734672546387;-933.0530180287458;-2543.518798828125;-0.21524953842163086;0.4703114926815033;0.4212014973163605;-0.5310282707214355;0.5651596784591675;31.116788864135742;;31.100095748901367;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9137254901960784;0.0;;
5;0;1654267323939399;-1.988590955734253;;;0.5713448524475098;-4.04612398147583;-2.834723472595215;-0.7529764175415039;-0.012569558806717396;9.78989028930664;0.014595270156860352;-0.016736984252929688;0.007067708298563957;0.9593725204467773;-1.0333173274993896;40.217063903808594;33.18473815917969;23.845956802368164;1654267323939399;1654267323938306;6620680562;6620680926;18;5;-0.9753483533859253;-10.0;0.04049605131149292;390.60468662547186;-2112.180908203125;-1.2749974727630615;0.9969343543052673;0.06772729754447937;0.024447109550237656;0.030613325536251068;30.91513442993164;;31.006084442138672;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9450980392156862;0.0;;
