sequence;id;time;positionCmd;velocityCmd;effortCmd;position;velocity;effort;accelX;accelY;accelZ;gyroX;gyroY;gyroZ;motorCurrent;windingCurrent;ambientTemperature;windingTemperature;voltage;pcRxTime;pcTxTime;hwRxTime;hwTxTime;sequence;rxSequence;pwmCmd;innerEffortCmd;deflection;motorPosition;motorVelocity;deflectionVelocity;orientationW;orientationX;orientationY;orientationZ;motorTemperature;processorTemperature;actuatorTemperature;pressure;resetButtonState;mStopState;commandLockState;temperatureState;positionLimitState;velocityLimitState;effortLimitState;ledR;ledG;ledB;ledA;
0;0;1654267271036166;;;;0.6363766193389893;-0.005648317746818066;-0.08417665958404541;-0.7829039692878723;0.14784196019172668;10.416572570800781;-1.84670090675354E-4;-1.422688364982605E-4;8.172430098056793E-4;0.007224082946777344;0.0;40.07329177856445;30.80206298828125;24.12323570251465;1654267271036090;1654267271035284;6567777414;6567777503;13;0;0.0;0.0;0.0012025237083435059;473.333293199144;0.0;0.03620285168290138;0.9963197708129883;0.07674724608659744;0.023602472618222237;0.02999553456902504;30.780668258666992;;30.797374725341797;;;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.08627450980392157;0.0;;
0;1;1654267271036166;;;;-1.9255403280258179;-0.008996153250336647;0.07973313331604004;-0.14723125100135803;-9.825141906738281;0.3011552691459656;7.94214429333806E-4;-4.3612654553726315E-4;0.0011924207210540771;-0.005893707275390625;0.0;41.22044372558594;31.906267166137695;24.107900619506836;1654267271036166;1654267271035284;6567782518;6567782965;13;0;0.0;0.0;-6.133317947387695E-4;;0.0;-0.0025336425751447678;;;;;31.788864135742188;;31.89451026916504;;;;;;;;;0.0;0.058823529411764705;0.0;;
0;2;1654267271036166;;;;-1.1472817659378052;0.027584370225667953;0.03986239433288574;-3.2082302570343018;-9.27453899383545;0.09516951441764832;5.037933588027954E-4;2.5890767574310303E-7;-0.0024139154702425003;0.0;0.0;39.689910888671875;31.06721305847168;24.20114517211914;1654267271035989;1654267271035284;6567784006;6567784068;13;0;0.0;0.0;-5.69462776184082E-4;-866.0323748104454;0.0;0.029915325343608856;-0.08808061480522156;-0.14890968799591064;-0.6896709203720093;0.703151285648346;31.049591064453125;;31.065595626831055;;;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.09019607843137255;0.0;;
1;0;1654267271046349;-1.988590955734253;;;0.6364304423332214;0.009671198204159737;-0.1131284236907959;-0.7823054194450378;0.14065934717655182;10.482413291931152;-0.001248180866241455;-0.0022706426680088043;-0.0023757945746183395;1.9041967391967773;-2.229687452316284;39.977447509765625;31.380712509155273;23.2759952545166;1654267271046347;1654267271045584;6567787924;6567788005;14;1;-1.0;-10.0;0.0016161203384399414;472.2860956188065;0.0;0.23229826986789703;0.9963199496269226;0.07674731314182281;0.023599805310368538;0.029992366209626198;30.780668258666992;;30.797378540039062;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.403921568627451;0.0;;
1;1;1654267271046349;-1.3985320329666138;;;-1.9256166219711304;-0.004421992227435112;0.10473012924194336;-0.19426217675209045;-9.819525718688965;0.2715163826942444;-2.7284989482723176E-4;-5.321702337823808E-4;1.2871211220044643E-4;2.0705223083496094;2.236974000930786;41.19947814941406;32.62504196166992;23.475915908813477;1654267271046349;1654267271045584;6567792871;6567793072;14;1;1.0;10.0;-8.056163787841797E-4;;0.0;-0.06875652074813843;;;;;31.788864135742188;;31.89444923400879;;;;;;;;;0.0;0.5647058823529412;0.0;;
1;2;1654267271046349;-1.617372989654541;;;-1.1474045515060425;-0.0021109215449541807;0.016747713088989258;-3.1459810733795166;-9.281123161315918;0.1215057373046875;5.037933588027954E-4;0.0021287091076374054;-0.0024139154702425003;2.105712890625;-2.246201515197754;39.83367919921875;31.505081176757812;23.459346771240234;1654267271046329;1654267271045584;6567794310;6567794367;14;1;-1.0;-10.0;-2.3925304412841797E-4;-867.0795723907829;0.0;0.11963587999343872;-0.08797617256641388;-0.14877472817897797;-0.6895920038223267;0.7032703757286072;31.049591064453125;;31.065601348876953;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3803921568627451;0.0;;
2;0;1654267271056220;-1.988590955734253;;;0.6300245523452759;-1.3615829944610596;-0.7699859142303467;-1.1037269830703735;0.09516951441764832;10.63624095916748;-0.005505084991455078;-0.04377542808651924;-0.003440018743276596;1.1937475204467773;-1.2441343069076538;40.025367736816406;32.12089538574219;23.5994873046875;1654267271056112;1654267271055323;6567797442;6567797534;15;2;-1.0;-10.0;0.010999798774719238;458.6725274241098;-1799.7269287109375;0.9637141227722168;0.9963237047195435;0.07673072069883347;0.02351577952504158;0.029974067583680153;30.847929000854492;;30.797508239746094;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34901960784313724;0.0;;
2;1;1654267271056220;-1.3985320329666138;;;-1.9239590167999268;0.2476227730512619;0.7224798202514648;-3.7234151363372803;-10.146674156188965;-4.396481037139893;0.06012144312262535;0.5209845304489136;-0.07676123827695847;1.1769676208496094;1.2638388872146606;41.208465576171875;33.46926498413086;23.753372192382812;1654267271056220;1654267271055323;6567802666;6567802973;15;2;1.0;10.0;-0.005557537078857422;;1781.2603759765625;-0.7287022471427917;;;;;31.856081008911133;;31.894559860229492;;;;;;;;;0.0;0.5058823529411764;0.0;;
2;2;1654267271056220;-1.617372989654541;;;-1.1553829908370972;-1.692495346069336;-0.5065786838531494;-4.478952884674072;-9.86111831665039;-7.022193431854248;0.13459616899490356;0.49805763363838196;-0.025826869532465935;1.197509765625;-1.2673991918563843;39.689910888671875;32.41614532470703;23.783884048461914;1654267271055987;1654267271055323;6567804000;6567804058;15;2;-1.0;-10.0;0.007236838340759277;-880.6931406490526;-1787.6263427734375;0.8153676986694336;-0.0873429924249649;-0.14925819635391235;-0.6895748376846313;0.7032636404037476;31.116788864135742;;31.065746307373047;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3215686274509804;0.0;;
3;0;1654267271066142;-1.988590955734253;;;0.5960955619812012;-4.26215934753418;-0.5309367179870605;-0.5638344883918762;0.06404489278793335;10.107721328735352;0.005137145519256592;-0.12678499519824982;-0.007696920074522495;0.5162572860717773;-0.3992960751056671;39.977447509765625;32.37846755981445;23.876766204833984;1654267271066141;1654267271065284;6567807429;6567807510;16;3;-0.7599142789840698;-10.0;0.007584810256958008;434.586983775729;-2634.379638671875;-0.808666467666626;0.9963714480400085;0.07619564235210419;0.023370081558823586;0.029868794605135918;30.847929000854492;;30.7977294921875;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2901960784313726;0.0;;
