sequence;id;time;positionCmd;velocityCmd;effortCmd;position;velocity;effort;accelX;accelY;accelZ;gyroX;gyroY;gyroZ;motorCurrent;windingCurrent;ambientTemperature;windingTemperature;voltage;pcRxTime;pcTxTime;hwRxTime;hwTxTime;sequence;rxSequence;pwmCmd;innerEffortCmd;deflection;motorPosition;motorVelocity;deflectionVelocity;orientationW;orientationX;orientationY;orientationZ;motorTemperature;processorTemperature;actuatorTemperature;pressure;resetButtonState;mStopState;commandLockState;temperatureState;positionLimitState;velocityLimitState;effortLimitState;ledR;ledG;ledB;ledA;
0;0;1654267300682248;;;;0.6365432143211365;0.017082402482628822;-0.032035112380981445;-0.7086837291717529;0.14365209639072418;10.415974617004395;-2.4099647998809814E-4;0.0015931874513626099;6.776005029678345E-4;0.0035619735717773438;0.0;40.16913604736328;30.908557891845703;24.12323570251465;1654267300682248;1654267300681402;6597423541;6597423901;13;0;0.0;0.0;4.576444625854492E-4;474.38049077948153;0.0;0.01701536402106285;0.9966188073158264;0.07268988341093063;0.023032134398818016;0.030606595799326897;30.780668258666992;;30.894142150878906;;;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.2627450980392157;0.0;;
0;1;1654267300682248;;;;-0.2050521820783615;0.016087312251329422;-0.5766685009002686;-0.13715460896492004;-9.822924613952637;0.36605316400527954;7.237452518893406E-5;8.301519555971026E-4;2.965751336887479E-4;-0.005893707275390625;0.0;41.28334426879883;31.93840789794922;24.092485427856445;1654267300682220;1654267300681402;6597428849;6597429049;13;0;0.0;0.0;0.004435911774635315;;0.0;-0.00882931798696518;;;;;31.788864135742188;;31.92323875427246;;;;;;;;;0.0;0.2901960784313726;0.0;;
0;2;1654267300682248;;;;-1.1441174745559692;-0.005740015301853418;-0.12696385383605957;9.63187313079834;-1.8225860595703125;0.761954665184021;2.3359060287475586E-4;-1.7648190259933472E-4;0.0017023589462041855;0.0;0.0;40.07329177856445;31.086620330810547;24.20114517211914;1654267300682167;1654267300681402;6597430149;6597430238;13;0;0.0;0.0;0.0018137693405151367;-866.0323748104454;0.0;0.03587701916694641;0.47731727361679077;0.4249712824821472;-0.5282436609268188;0.5590405464172363;31.049591064453125;;31.081764221191406;;;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.25882352941176473;0.0;;
1;0;1654267300692189;-1.988590955734253;;;0.6364345550537109;-0.034961067140102386;-0.099334716796875;-0.6446388363838196;0.1562216579914093;10.20528507232666;0.004015296697616577;-0.006918678060173988;-0.002514844760298729;1.8456029891967773;-2.0944292545318604;40.264984130859375;31.59588050842285;23.183568954467773;1654267300692113;1654267300691352;6597433508;6597433565;14;1;-1.0;-10.0;0.0014190673828125;471.23889803846896;-221.2393035888672;0.30968043208122253;0.9966186881065369;0.0726918876171112;0.023029666393995285;0.030604420229792595;30.847929000854492;;30.894107818603516;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;;
1;1;1654267300692189;-1.3985320329666138;;;-0.2052374929189682;-0.05727064982056618;-0.6646868586540222;0.27505171298980713;-9.536651611328125;0.33631032705307007;-0.003037744667381048;0.0034680282697081566;0.0031774407252669334;1.7152976989746094;-2.0698037147521973;41.2713623046875;32.64673614501953;23.38343048095703;1654267300692189;1654267300691352;6597438832;6597439032;14;1;-1.0;-10.0;0.005112975835800171;;-282.8122253417969;0.17348545789718628;;;;;31.856081008911133;;31.923158645629883;;;;;;;;;0.0;0.6901960784313725;0.0;;
1;2;1654267300692189;-1.617372989654541;;;-1.1444453001022339;-0.09332519769668579;-0.2969527244567871;10.301651000976562;-2.2194249629974365;0.8834604024887085;2.3348629474639893E-4;-0.001241208054125309;0.003829745575785637;1.820068359375;-2.0276215076446533;39.689910888671875;31.908634185791016;23.41298484802246;1654267300692024;1654267300691352;6597440100;6597440157;14;1;-1.0;-10.0;0.0042421817779541016;-870.2211649569499;-374.757568359375;0.7246381044387817;0.4773017168045044;0.42498043179512024;-0.5282613039016724;0.5590302348136902;31.116788864135742;;31.081777572631836;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5058823529411764;0.0;;
2;0;1654267300702272;-1.988590955734253;;;0.6348644495010376;-0.2707693576812744;-1.3523048162460327;-0.40043023228645325;0.06344634294509888;10.14902114868164;0.02742825448513031;0.06225595995783806;-3.8639456033706665E-4;1.1205053329467773;-1.1569899320602417;40.264984130859375;32.290103912353516;23.553274154663086;1654267300702272;1654267300701395;6597443549;6597443867;15;2;-1.0;-10.0;0.01931864023208618;455.5309348579428;-1946.2034912109375;2.176170587539673;0.9966644644737244;0.07202590256929398;0.02315397746860981;0.03059535287320614;30.91513442993164;;30.89423179626465;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4745098039215686;0.0;;
2;1;1654267300702272;-1.3985320329666138;;;-0.21122339367866516;-0.926891565322876;-1.1371889114379883;-0.6822332143783569;-9.655034065246582;0.17633356153964996;-0.06008780747652054;0.14149202406406403;0.08050544559955597;1.0121726989746094;-1.0856084823608398;41.292327880859375;33.2905387878418;23.707130432128906;1654267300702246;1654267300701395;6597448847;6597449048;15;2;-1.0;-10.0;0.008747607469558716;;-2094.260498046875;0.31346964836120605;;;;;31.856081008911133;;31.923240661621094;;;;;;;;;0.0;0.6313725490196078;0.0;;
2;2;1654267300702272;-1.617372989654541;;;-1.1587510108947754;-2.5662310123443604;-0.7905054092407227;19.612701416015625;-1.535880446434021;5.052962779998779;-0.07851918041706085;0.050905827432870865;0.2869136333465576;1.094970703125;-1.1510848999023438;39.737831115722656;32.56589126586914;23.72206687927246;1654267300702178;1654267300701395;6597450141;6597450226;15;2;-1.0;-10.0;0.01129293441772461;-886.9763259562322;-1983.8642578125;0.16160225868225098;0.4770973026752472;0.4245988726615906;-0.5285086035728455;0.5592608451843262;31.116788864135742;;31.081953048706055;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44313725490196076;0.0;;
3;0;1654267300712289;-1.988590955734253;;;0.6275037527084351;-1.0467156171798706;-2.893766164779663;-0.6344634294509888;-0.05446808785200119;11.473612785339355;0.005079522728919983;-0.0037260055541992188;6.778314709663391E-4;0.7433080673217773;-0.7229811549186707;40.16913604736328;32.568695068359375;23.861360549926758;1654267300712289;1654267300711404;6597453541;6597453863;16;3;-0.8713826537132263;-10.0;0.04133951663970947;432.49258855148094;-2349.959228515625;2.084700107574463;0.9966559410095215;0.07206965237855911;0.023366611450910568;0.03060910291969776;30.91513442993164;;30.89443016052246;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.41568627450980394;0.0;;
