sequence;id;time;positionCmd;velocityCmd;effortCmd;position;velocity;effort;accelX;accelY;accelZ;gyroX;gyroY;gyroZ;motorCurrent;windingCurrent;ambientTemperature;windingTemperature;voltage;pcRxTime;pcTxTime;hwRxTime;hwTxTime;sequence;rxSequence;pwmCmd;innerEffortCmd;deflection;motorPosition;motorVelocity;deflectionVelocity;orientationW;orientationX;orientationY;orientationZ;motorTemperature;processorTemperature;actuatorTemperature;pressure;resetButtonState;mStopState;commandLockState;temperatureState;positionLimitState;velocityLimitState;effortLimitState;ledR;ledG;ledB;ledA;
0;0;1654266246780207;0.635761022567749;;;0.6379992365837097;-1.8156319856643677E-4;-0.1507502794265747;-0.7481880187988281;0.13407529890537262;10.456077575683594;-3.677159547805786E-4;-8.388236165046692E-5;-0.0015647783875465393;0.021872520446777344;0.11874458938837051;39.737831115722656;30.655370712280273;23.938383102416992;1654266246779796;1654266246779268;5543519241;5543519326;21;0;0.049047619104385376;-0.08953752368688583;0.0021535754203796387;474.38049077948153;0.0;-0.014251974411308765;0.9957355856895447;0.0833471491932869;0.03210093080997467;0.023097064346075058;30.646190643310547;;30.648954391479492;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0196078431372549;0.0;;
0;1;1654266246780207;-0.459320992231369;;;-1.9299471378326416;0.015193570405244827;0.1646578311920166;-0.1059952899813652;-9.840337753295898;0.35260701179504395;1.8827710300683975E-4;-2.5891567929647863E-4;-5.091333296149969E-4;2.1437644958496094;2.2662434577941895;40.8520393371582;32.46717834472656;23.768787384033203;1654266246780121;1654266246779268;5543523849;5543524049;21;0;1.0;10.0;-0.0012665987014770508;;0.0;-0.002474028617143631;;;;;31.52006721496582;;31.68559455871582;;;;;;;;;0.0;0.1803921568627451;0.0;;
0;2;1654266246780207;-1.147022008895874;;;-1.1586735248565674;0.02875879406929016;0.09611368179321289;-3.3405098915100098;-9.254188537597656;0.05446808785200119;9.184032678604126E-4;1.8359161913394928E-5;-4.3665990233421326E-4;0.384521484375;0.947340726852417;39.546142578125;30.96854019165039;23.938425064086914;1654266246780207;1654266246779268;5543524954;5543525038;21;0;0.3944265842437744;0.4336114525794983;-0.0013730525970458984;-873.3627576979625;0.0;-0.1088913083076477;-0.06737884879112244;-0.1724681705236435;-0.68394935131073;0.7056402564048767;30.847929000854492;;30.862503051757812;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00392156862745098;0.0;;
1;0;1654266246790243;0.635761022567749;;;0.6383082270622253;0.03181574121117592;-0.13953089714050293;-0.8271966576576233;0.22685061395168304;10.326790809631348;-0.011009931564331055;-0.021368179470300674;-0.002629585564136505;0.010886192321777344;0.05434751138091087;39.977447509765625;30.657878875732422;24.015405654907227;1654266246789969;1654266246789323;5543529305;5543529363;22;1;0.02380952425301075;-0.10192106664180756;0.0019932985305786133;474.38049077948153;0.0;-0.0053468309342861176;0.9957388639450073;0.08332407474517822;0.03206741809844971;0.023085083812475204;30.646190643310547;;30.648942947387695;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0392156862745098;0.0;;
1;1;1654266246790243;-0.459320992231369;;;-1.927227258682251;0.46703049540519714;0.6846356391906738;-0.4038504958152771;-9.776747703552246;0.1635875254869461;0.006152336020022631;-0.016766563057899475;-0.05844851955771446;1.1989402770996094;1.2692534923553467;40.87001037597656;33.43202590942383;23.938343048095703;1654266246790243;1654266246789323;5543533848;5543534060;22;1;1.0;10.0;-0.005266427993774414;;1803.333984375;-0.5380189418792725;;;;;31.587295532226562;;31.68566131591797;;;;;;;;;0.0;0.12156862745098039;0.0;;
1;2;1654266246790243;-1.147022008895874;;;-1.1532458066940308;1.0604219436645508;0.15304088592529297;-9.216479301452637;-9.412803649902344;0.3579331636428833;0.005175307393074036;-0.00955966766923666;-0.12814368307590485;0.040283203125;0.11484204977750778;39.49821853637695;31.083406448364258;24.10841941833496;1654266246790243;1654266246789323;5543534949;5543535033;22;1;0.11039657145738602;0.23174452781677246;-0.002186298370361328;-869.1739673766124;319.2359313964844;0.30663830041885376;-0.06727562844753265;-0.17232954502105713;-0.6839622259140015;0.705671489238739;30.847929000854492;;30.862518310546875;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06274509803921569;0.0;;
2;0;1654266246800236;0.635761022567749;;;0.6379867196083069;-0.057757917791604996;-0.08471071720123291;-0.9277531504631042;0.2950853705406189;10.734403610229492;-0.011009931564331055;-0.0437169075012207;-0.0015653613954782486;0.010886192321777344;-0.04015149176120758;39.737831115722656;30.658164978027344;24.06161880493164;1654266246799952;1654266246799328;5543539311;5543539368;23;2;-0.016190476715564728;-0.08908534795045853;0.0012101531028747559;475.42768835981906;0.0;-0.033287808299064636;0.9957489967346191;0.08327376842498779;0.03190096840262413;0.02306034229695797;30.57897186279297;;30.648927688598633;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09803921568627451;0.0;;
2;1;1654266246800236;-0.459320992231369;;;-1.918847680091858;1.06574547290802;1.349031925201416;-0.2786705791950226;-10.148292541503906;0.1251356154680252;0.03515169396996498;0.018517540767788887;-0.07607211917638779;0.3969383239746094;0.40195417404174805;40.86102294921875;33.688499450683594;24.04624366760254;1654266246800236;1654266246799328;5543543858;5543544067;23;2;0.7609860897064209;10.0;-0.010377168655395508;;2613.680419921875;-0.3753049373626709;;;;;31.587295532226562;;31.685840606689453;;;;;;;;;0.0;0.058823529411764705;0.0;;
2;2;1654266246800236;-1.147022008895874;;;-1.139546513557434;1.1862419843673706;-0.27556538581848145;-13.88158130645752;-9.707889556884766;-0.8547300100326538;0.02326713502407074;0.031945113092660904;-0.5570264458656311;0.018310546875;-0.36761125922203064;39.450294494628906;31.105998992919922;24.154781341552734;1654266246800236;1654266246799328;5543544962;5543545047;23;2;-0.03928571566939354;-0.2780223786830902;0.003936648368835449;-864.9851772301079;496.8772277832031;0.6735222339630127;-0.06602946668863297;-0.1711902618408203;-0.6842260360717773;0.7058107852935791;30.847929000854492;;30.862537384033203;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12156862745098039;0.0;;
3;0;1654266246810241;0.635761022567749;;;0.6370634436607361;-0.09463586658239365;-0.05733191967010498;-0.7224503755569458;0.22266076505184174;10.129867553710938;-0.006753027439117432;-0.023496629670262337;-0.0015653613954782486;0.010886192321777344;-0.009919366799294949;39.737831115722656;30.65851593017578;24.107831954956055;1654266246809959;1654266246809332;5543549330;5543549411;24;3;-0.0019047618843615055;-0.05217171460390091;8.190274238586426E-4;474.38049077948153;0.0;-0.0203876793384552;0.9957585334777832;0.08323398977518082;0.03172110393643379;0.023038936778903008;30.646190643310547;;30.648908615112305;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1568627450980392;0.0;;
